GB,target_id
GB50750,XM_624722.6
GB50809,XM_026446502.1
GB50809,XM_006561112.3
GB50749,XM_006561115.3
GB50749,XM_006561116.3
GB50748,XM_003249777.4
GB50811,XM_026446505.1
GB50811,XM_026446506.1
GB50747,XM_624796.6
GB50813,XR_409009.3
GB50813,XM_393610.7
GB50813,XM_006561119.3
GB50813,XM_006561121.3
GB50813,XM_016910694.2
GB50813,XM_016910692.2
GB50813,XM_006561120.3
GB50815,XM_397367.5
GB50746,XM_006561122.3
GB50816,XM_006561123.3
GB50745,XM_394823.7
GB50745,XM_006561124.3
GB50744,XM_006561127.3
GB50744,XM_392566.7
GB50744,XM_006561128.3
GB50744,XM_006561126.3
GB50819,XM_392567.7
GB50819,XM_006561125.3
GB50822,XM_006561078.3
GB50822,NM_001077811.1
GB50824,XM_006561130.3
GB50824,XM_006561132.3
GB50824,XM_001120910.5
GB50824,XM_006561131.3
GB50743,XM_006561133.3
GB50743,XM_026439027.1
GB50828,XM_026446442.1
GB50828,XM_026446441.1
GB50828,XM_026446444.1
GB50828,XM_006561136.3
GB50828,XM_026446446.1
GB50828,XM_026446443.1
GB50828,XM_026446445.1
GB50828,XM_026446447.1
GB50828,XM_026446448.1
GB50829,XM_396511.7
GB50829,XM_016910962.2
GB50830,XM_016910937.2
GB50830,XM_006561148.3
GB50830,XM_003249756.4
GB50741,XM_026438945.1
GB50831,XM_016918028.2
GB50832,XM_001121250.5
GB50740,XM_006561151.3
GB50740,XM_003249757.4
GB50740,XM_392244.7
GB50740,XM_006561152.3
GB50740,XM_006561150.3
GB50833,XM_001121279.5
GB50834,XM_623131.6
GB50738,XM_006561153.3
GB50737,XM_006561157.3
GB50735,XM_026439044.1
GB50837,XM_026439235.1
GB50734,XM_001121453.5
GB50733,XM_003249760.4
GB50733,XM_003249761.4
GB50732,XM_001121566.5
GB50732,XM_006561161.3
GB50732,XM_006561160.3
GB50732,XM_006561159.3
GB50731,XM_001121596.5
GB50840,XM_001120244.5
GB50730,XM_006561162.2
GB50730,XM_623196.5
GB50841,XM_026446386.1
GB50729,XM_006561164.3
GB50729,XM_026446387.1
GB50729,XM_006561166.3
GB50729,XM_006561163.3
GB50845,XM_026446385.1
GB50845,XM_006561169.3
GB50845,XM_006561170.3
GB50845,XM_001121685.5
GB50846,XM_395542.6
GB50847,XM_395543.6
GB50728,XM_001120413.5
GB50727,XM_006561172.3
GB50725,XM_623902.5
GB50850,XM_393072.7
GB50851,XM_396134.7
GB50852,XM_397392.7
GB50852,XM_006561174.3
GB50852,XM_006561175.3
GB50724,XM_395591.6
GB50853,XM_026446473.1
GB50853,XM_026446472.1
GB50853,XM_006561176.3
GB50854,XM_026438940.1
GB50854,XM_026438941.1
GB13072,XM_016911019.2
GB13072,XM_026439099.1
GB12243,XM_026446465.1
GB12243,XM_394362.6
GB50857,XM_006561181.3
GB50857,XM_016910948.2
GB50857,XM_623645.6
GB50858,XM_394361.5
GB50722,XM_394360.4
GB48916,XM_394359.6
GB48917,XM_006563745.3
GB48917,XM_006563746.3
GB48917,XM_016910914.2
GB48917,XM_006563744.3
GB48917,XM_016910915.2
GB48919,XM_016910911.2
GB48919,XM_026446430.1
GB48919,XM_026446429.1
GB48919,XM_026446431.1
GB48919,XM_026446432.1
GB48919,XM_026446433.1
GB48919,XM_026446435.1
GB48919,XM_026446434.1
GB48919,XM_026446436.1
GB43388,XM_623060.6
GB43379,XM_006564227.3
GB43389,XM_397372.7
GB43390,XM_006564228.3
GB43390,XM_026439040.1
GB43390,XM_026439039.1
GB43391,XM_396233.7
GB43391,XM_006564230.3
GB43391,XM_006564232.3
GB43392,XM_006564234.3
GB43376,XM_001123009.5
GB43376,XM_006564237.3
GB43393,XM_026439064.1
GB43393,XM_026439065.1
GB43375,XM_026439066.1
GB46589,XM_392238.7
GB46586,XM_392237.7
GB46590,XM_026439302.1
GB46590,XM_001120911.5
GB46585,XM_003250463.4
GB46591,NM_001174142.1
GB46593,XM_026439300.1
GB46593,XM_026439301.1
GB46593,XM_026439299.1
GB46593,XM_006564704.3
GB46593,XM_003250464.4
GB46593,XM_026439298.1
GB46593,XM_006564703.3
GB46593,XM_006564702.3
GB46581,XM_006564718.3
GB46580,XM_006564719.3
GB46580,XM_026446449.1
GB46594,XM_395792.7
GB46594,XM_006564726.3
GB46579,XM_006564722.3
GB46579,XM_006564723.3
GB46579,XM_006564724.3
GB46595,XM_006564721.3
GB46595,XM_001121217.5
GB46595,XM_026446450.1
GB52508,XM_026439304.1
GB52339,XM_395337.7
GB52339,XM_006565925.3
GB52340,XM_392769.7
GB52340,XM_016910906.2
GB52340,XM_016910907.2
GB52340,XM_016910905.2
GB52507,XM_006565922.3
GB52507,XM_006565921.2
GB52507,XM_016910901.1
GB52506,XM_016910902.2
GB52506,XM_016910904.2
GB52506,XM_016910903.2
GB52506,XM_006565924.3
GB52506,XM_006565923.3
GB52343,XM_392617.7
GB52344,XM_016918059.2
GB52505,XM_006565920.3
GB52504,XM_006565918.2
GB52504,XM_006565916.3
GB52504,XM_396795.6
GB52504,XM_006565917.3
GB52504,XM_006565919.3
GB52503,XM_396796.6
GB52503,XM_006565915.3
GB52345,NM_001242514.1
GB52346,XM_026446383.1
GB52346,XM_026446384.1
GB52347,XM_624453.6
GB52501,XM_026439169.1
GB52500,XM_624375.5
GB52500,XM_016910848.2
GB52349,XM_396155.7
GB52499,XM_001120710.4
GB52499,XM_026439289.1
GB52350,XM_001120754.5
GB52351,XM_624258.5
GB52497,XM_006565914.3
GB52352,XM_006565913.2
GB52496,XM_026438910.1
GB52496,XM_026438909.1
GB52496,XM_394354.7
GB52356,XM_006565911.3
GB52356,XM_624159.5
GB52360,XM_016918056.2
GB52360,XM_016918057.2
GB52489,XM_016918054.2
GB52489,XM_016918055.2
GB52489,XM_001121043.5
GB52361,XM_026439127.1
GB52362,XM_003250721.4
GB52362,XM_026439120.1
GB52363,NM_001242958.1
GB52364,NM_001242959.1
GB52368,NM_001242960.1
GB52369,NM_001242961.1
GB52370,NM_001242962.1
GB52371,NM_001242963.1
GB52372,XM_026446349.1
GB52372,NM_001242964.1
GB52373,XM_026446350.1
GB52373,NM_001242965.1
GB52374,XM_016918031.2
GB52374,XM_016918033.2
GB52374,XM_016918032.2
GB52374,XM_016918034.2
GB52375,XM_003250719.4
GB52376,XM_026439171.1
GB52377,XM_003250678.4
GB52378,NM_001242966.1
GB52379,XR_410392.2
GB52379,XM_003250717.3
GB52379,XM_016918049.2
GB52381,XM_001121659.5
GB52385,XM_016917965.2
GB52385,NM_001242967.1
GB52386,NM_001242969.1
GB52389,XM_006565827.3
GB52389,XM_026446348.1
GB52389,XM_006565824.3
GB52389,NM_001242970.1
GB52390,XM_016918043.2
GB52390,XM_016918042.2
GB52390,XM_001121864.5
GB52392,XM_026439118.1
GB52394,NM_001242971.1
GB52395,XM_016918045.2
GB52395,XM_003250709.4
GB52396,XM_006565823.3
GB52396,NM_001242972.1
GB52398,XM_003250706.4
GB52399,XM_016918050.2
GB52400,NM_001242973.1
GB52402,XM_003250703.4
GB52403,XM_003250702.4
GB52404,XM_006565895.3
GB52405,XM_026439172.1
GB52407,XM_016918046.2
GB52407,XM_006565899.3
GB52408,XM_006565901.3
GB52410,XM_026446347.1
GB52410,XM_026446346.1
GB52410,NM_001242975.1
GB52413,XM_026438980.1
GB52413,XM_026438979.1
GB52414,XM_016917964.2
GB52414,XM_006565820.3
GB52414,NM_001242981.1
GB51179,NM_001242982.1
GB51179,XM_006572454.3
GB52417,XM_006565834.3
GB52417,NM_001242983.1
GB52473,XM_006565874.3
GB52419,XM_026439073.1
GB52419,XM_026439071.1
GB52420,XM_003250734.4
GB52420,XM_623059.6
GB52420,XM_006565872.3
GB52420,XM_006565873.3
GB52472,XM_016910691.2
GB52472,XM_395596.7
GB52472,XM_026446471.1
GB52472,XM_016910690.2
GB52421,XM_003250732.4
GB52422,XM_001122401.5
GB52423,XM_395471.6
GB52470,XM_001122434.5
GB52469,XM_016910689.2
GB52469,XM_016910688.2
GB52469,XM_026439224.1
GB52469,XM_016910687.2
GB52469,XM_016910684.2
GB52469,XM_016910685.2
GB52469,XM_026439222.1
GB52469,XM_026439221.1
GB52469,XM_016910686.2
GB52468,XM_001122467.5
GB52426,XM_006565867.3
GB52426,XM_003250726.4
GB52427,XM_392230.7
GB52427,XM_016910864.2
GB52467,XM_392231.7
GB52466,XM_397519.7
GB52465,XM_001122505.5
GB52464,XM_001122514.5
GB52464,XM_026439262.1
GB52429,XM_006565927.3
GB52429,XM_026439237.1
GB52429,XM_026439238.1
GB52432,XM_006565861.3
GB52432,XM_006565862.3
GB52432,XM_016910886.2
GB52432,XM_006565863.3
GB52433,XM_001122558.5
GB52434,XM_394351.7
GB52462,XM_394352.7
GB52460,XR_003304147.1
GB52460,XR_003304148.1
GB52458,XM_394353.7
GB52435,XM_623195.3
GB52436,XM_016910890.2
GB52436,XM_016910891.2
GB52436,XM_006565859.3
GB52437,XM_001122616.5
GB52438,XM_006565857.3
GB52438,XM_006565854.3
GB52438,XM_006565855.3
GB52438,XM_006565856.3
GB52438,XM_006565858.3
GB52438,XM_001122641.5
GB52438,XM_016910823.2
GB52457,XM_026439191.1
GB52456,XM_003250692.4
GB52439,XM_006565848.3
GB52439,XM_006565846.3
GB52439,XM_006565847.3
GB52455,XM_001122673.5
GB52455,XM_006565852.3
GB52454,XM_396637.7
GB52453,XM_026438977.1
GB52453,XM_006565844.3
GB52451,XR_003304113.1
GB52451,XR_003304108.1
GB52451,XR_003304111.1
GB52451,XR_003304105.1
GB52451,XR_003304104.1
GB52451,XR_003304109.1
GB52451,XR_003304112.1
GB52451,XR_003304110.1
GB52451,XR_003304107.1
GB52451,XR_003304106.1
GB52451,XM_026438846.1
GB52448,XM_003250690.4
GB52447,XM_003250729.4
GB52447,XM_003250728.4
GB52446,XM_026438949.1
GB52446,XM_026438948.1
GB52446,XM_006565836.3
GB52446,XM_006565837.3
GB52445,XR_003304175.1
GB52445,XM_026439041.1
GB52445,XM_026439042.1
GB49813,XM_394348.7
GB49749,XM_394347.7
GB49750,XM_001119831.5
GB49750,XM_026446515.1
GB49750,XM_006568230.3
GB49750,XM_006568231.3
GB49751,XM_623761.6
GB49752,XM_026439145.1
GB49753,XM_026439005.1
GB49753,XM_026439006.1
GB49753,XM_026439007.1
GB49812,XM_016910739.1
GB49812,XM_016910740.2
GB14733,XM_006568219.3
GB14733,XM_026439012.1
GB49811,XM_026439009.1
GB49811,XM_026439008.1
GB49811,XM_026439011.1
GB49810,XM_001120381.5
GB49755,XM_003251147.4
GB49809,XM_006568214.3
GB49809,XM_392226.7
GB49809,XM_006568215.3
GB49809,XM_006568213.3
GB49808,XM_003251156.4
GB49757,XM_006568150.3
GB49757,NM_001011630.1
GB49757,XM_006568149.3
GB49807,XM_006568211.3
GB49758,XM_006568212.3
GB49758,XM_003251155.4
GB49806,XM_394342.7
GB49805,XM_001120755.5
GB49805,XM_006568209.3
GB49805,XM_016910799.2
GB49805,XM_006568208.3
GB49805,XM_006568210.3
GB49804,XM_016910797.2
GB49762,XM_006568206.3
GB49762,XM_006568205.3
GB49762,XM_006568207.3
GB49803,XM_016910794.2
GB49763,XM_026439263.1
GB49802,XM_003251153.4
GB49802,XM_006568203.3
GB49801,XM_006568197.3
GB49801,XM_006568198.3
GB49767,XM_026446417.1
GB49767,XM_026446414.1
GB49767,XM_026446419.1
GB49767,XM_026446416.1
GB49767,XM_026446420.1
GB49767,XM_026446424.1
GB49767,XM_026446418.1
GB49767,XM_026446421.1
GB49767,XM_026446422.1
GB49767,XM_026446415.1
GB49767,XM_026446426.1
GB49767,XM_026446423.1
GB49767,XM_026446425.1
GB49768,XM_624300.5
GB49799,XM_016910699.2
GB49769,XM_392223.7
GB49770,XM_016910696.2
GB49771,XM_006568188.3
GB49771,XM_001120245.5
GB49796,XM_001121344.5
GB49772,XM_006568187.3
GB49772,XM_003251149.4
GB49794,XM_003251145.4
GB49794,XM_006568184.3
GB49792,XM_026438961.1
GB49792,XM_026438960.1
GB49773,XM_392222.7
GB49775,XM_006568175.3
GB49789,XM_006568172.2
GB49789,XM_006568173.3
GB49789,XM_394332.7
GB49776,XM_006568174.3
GB49776,XM_394331.7
GB49777,XM_394330.7
GB49778,XM_006568167.3
GB49778,XM_006568168.3
GB49778,XM_006568166.3
GB14455,XM_026439244.1
GB14455,XM_001120476.5
GB49779,XM_623872.5
GB49785,NM_001011597.1
GB49785,XM_006568148.3
GB49780,XM_026439243.1
GB49780,XM_026439240.1
GB49780,XM_006568158.3
GB49780,XM_026439241.1
GB49780,XM_026439242.1
GB49784,XM_006568152.3
GB55348,XM_026439251.1
GB55348,XM_026439255.1
GB55348,XM_026439259.1
GB55348,XM_026439248.1
GB55348,XM_026439253.1
GB55348,XM_026439258.1
GB55348,XM_026439257.1
GB55348,XM_026439260.1
GB55348,XM_026439252.1
GB55348,XM_026439256.1
GB55348,XM_026439250.1
GB55348,XM_026439254.1
GB55348,XM_026439246.1
GB55348,XM_026439247.1
GB55348,XM_026439249.1
GB55348,XM_006569104.3
GB55348,XM_006569107.3
GB55348,XM_006569111.3
GB55348,XM_016910742.2
GB55348,XM_016910746.2
GB55348,XM_006569096.3
GB55348,XM_016910745.2
GB55348,XM_016910744.2
GB55348,XM_016910755.2
GB55348,XM_016910747.2
GB55348,XM_016910749.2
GB55348,XM_016910748.2
GB55348,XM_016910750.2
GB55348,XM_026439245.1
GB55348,XM_026439261.1
GB55348,XM_016910751.2
GB55348,XM_016910753.2
GB55348,XM_016910757.2
GB55348,XM_016910761.2
GB55348,XM_006569097.3
GB55348,XM_006569110.3
GB55348,XM_006569113.3
GB55348,XM_006569115.3
GB55350,XM_006569087.3
GB55350,XM_006569090.3
GB55350,XM_006569091.3
GB55350,XM_394328.7
GB55350,XM_006569092.3
GB55350,XM_006569089.3
GB55350,XM_006569094.3
GB55350,XM_006569093.3
GB19797,XM_001119981.5
GB55668,XM_016918135.2
GB55351,XM_394326.6
GB55666,XM_016918139.2
GB55666,XM_026439181.1
GB55666,XM_026439183.1
GB12493,XM_006569083.3
GB55352,XM_026439178.1
GB55353,XM_016918136.2
GB55353,XM_016918137.2
GB55663,XM_026439189.1
GB55663,XM_026439188.1
GB55663,XM_026439184.1
GB55663,XM_026439186.1
GB55663,XM_026439187.1
GB55662,XM_001120497.5
GB55354,XM_001120540.5
GB55661,XM_006569077.2
GB55661,XM_394320.7
GB55660,XM_006569076.3
GB55660,XM_623130.6
GB55659,XM_006569075.3
GB55659,XM_001120674.5
GB55355,XM_624504.4
GB55355,XM_016910817.2
GB55355,XM_006569073.3
GB55356,XM_016910816.2
GB55356,XM_624480.6
GB55357,XM_006569056.3
GB55658,XM_016910815.2
GB55658,XM_026439158.1
GB55658,XM_016910814.2
GB55658,XM_016910813.2
GB55658,XM_016910812.2
GB55658,XM_016910811.2
GB55359,XM_006569050.3
GB55359,XM_016910943.2
GB55359,XM_016910944.1
GB55359,XM_006569051.3
GB55359,XM_006569053.3
GB55359,XM_006569054.3
GB55359,XM_016910946.2
GB55359,XM_016910947.2
GB55359,XM_006569052.3
GB55656,XM_001120007.5
GB55360,XM_001120954.5
GB55654,XM_016910765.2
GB55654,XM_006569049.3
GB55654,XM_003251269.4
GB55654,XM_026439047.1
GB55652,XM_396581.7
GB55651,XM_016910766.2
GB55651,XM_392218.7
GB55650,XM_006569044.3
GB55650,XM_392217.7
GB55650,XM_006569047.3
GB55650,XM_006569045.3
GB55650,XM_006569043.3
GB55650,XM_026439046.1
GB55650,XM_026439045.1
GB55650,XM_006569035.3
GB55650,XM_006569042.3
GB55364,XM_026439116.1
GB55364,XM_026439117.1
GB55648,XM_006569017.3
GB55648,XM_016910892.2
GB55648,XM_006569015.3
GB55648,XM_006569018.3
GB55648,XM_006569014.3
GB55648,XM_006569016.3
GB55648,XM_026446406.1
GB55648,XM_026446405.1
GB55648,XM_016910894.2
GB55365,XM_003251251.4
GB55646,XR_411318.3
GB55646,XM_026439293.1
GB55646,XM_026439292.1
GB55646,XM_006569004.3
GB55646,XM_006569003.3
GB55646,XM_026439291.1
GB55646,XM_026439290.1
GB55646,XM_006569011.3
GB55646,XM_006569010.3
GB55646,XM_016910875.2
GB55646,XM_016910873.2
GB55366,XM_006569001.3
GB55366,XM_006569002.3
GB55645,XM_016918016.2
GB55644,XM_006568999.3
GB55644,XM_026438975.1
GB55367,XM_001121513.5
GB11702,XM_026438965.1
GB11702,XM_026438964.1
GB55643,XM_392760.7
GB55642,XM_001121567.5
GB55370,XM_392759.7
GB55371,XM_006568994.3
GB55371,XM_006568993.3
GB55641,XM_026446402.1
GB55641,XM_026446398.1
GB55641,XM_026446401.1
GB55641,XM_026446399.1
GB55641,XM_026446400.1
GB55372,XM_395496.7
GB55640,XM_001121718.5
GB55373,XM_006568988.3
GB55639,XM_623728.4
GB55374,XM_623687.6
GB55638,XM_006568986.3
GB55638,XM_006568987.3
GB55375,XM_026446474.1
GB55375,XM_026446477.1
GB55375,XM_026446476.1
GB55375,XM_026446475.1
GB55378,XM_623561.6
GB55378,XM_006568983.3
GB55378,XM_016918087.2
GB55378,XM_006568981.3
GB55378,XM_016918088.2
GB55378,XM_006568982.3
GB55378,XM_026446478.1
GB55380,XM_006568984.3
GB55380,XM_026439206.1
GB55380,XM_006568985.3
GB55380,XM_623517.6
GB55635,XM_001121986.5
GB55635,XM_026439207.1
GB55632,XM_006568978.3
GB55632,XM_006568980.3
GB55630,NM_001080094.2
GB55630,XM_006568693.3
GB55629,XM_026446382.1
GB55629,XM_026446381.1
GB55629,NM_001098232.1
GB55628,XM_006568972.3
GB55628,XM_001120246.5
GB10422,XM_006568971.3
GB55381,XM_006568973.3
GB55381,XM_026446486.1
GB55381,XM_026446487.1
GB55626,XM_006568975.3
GB55626,XM_003251250.4
GB55625,XM_623129.6
GB55382,XM_623058.6
GB55624,XM_006568970.3
GB55622,XM_006568956.3
GB55622,XM_003251267.4
GB55388,XM_006568959.2
GB55619,XM_006568960.3
GB55619,XM_016918081.2
GB55619,XM_006568962.3
GB55619,XM_006568961.3
GB55619,XM_026439135.1
GB55619,XM_016918082.2
GB55619,XM_016918084.2
GB55619,XM_016918083.2
GB55389,XM_006568955.3
GB55389,XM_006568954.3
GB55389,XM_003251248.4
GB55618,XM_006568953.3
GB55618,XM_006568952.3
GB55618,XM_006568951.3
GB55618,XM_006568950.3
GB55618,XM_006568949.3
GB55618,XM_026439133.1
GB55618,XM_026439132.1
GB55618,XM_026439131.1
GB55618,XM_026439130.1
GB55618,XM_006568948.3
GB55390,XM_392205.6
GB55390,XM_016918086.1
GB55390,XM_026439137.1
GB55392,XM_016910843.2
GB55392,XM_006568938.3
GB55392,XM_006568939.3
GB55395,XM_006568935.3
GB55395,XM_006568936.3
GB55395,XM_006568937.3
GB55395,XM_016910842.2
GB52864,XM_026439226.1
GB52864,XM_026439225.1
GB55615,XM_006568933.3
GB55614,XM_026446498.1
GB55614,XM_016910984.2
GB55613,XM_006568930.3
GB55613,XM_006568929.3
GB55613,XM_006568932.3
GB55612,XM_624695.5
GB55612,XM_026446497.1
GB55612,XM_006568926.3
GB55612,XM_006568925.3
GB55611,XM_006568923.3
GB55611,XM_003251266.4
GB55611,XM_006568924.3
GB55610,XM_026438947.1
GB55397,NM_001242527.1
GB55400,XM_016910704.2
GB55400,XM_016910705.2
GB55400,XM_016910706.2
GB55400,XM_003251245.4
GB55400,XM_016910707.2
GB55403,XM_006568914.3
GB55403,XM_006568915.3
GB55403,XM_006568910.3
GB55403,XM_006568911.3
GB55403,XM_006568913.3
GB55403,XM_006568912.3
GB55403,XM_006568917.3
GB55403,XM_006568916.3
GB55403,XM_006568918.3
GB55403,XM_016910701.2
GB55403,XM_016910700.2
GB55403,XM_006568919.3
GB55405,XM_016917992.2
GB55405,XM_006568692.3
GB55405,NM_001114188.1
GB55406,XM_006568909.3
GB55408,XR_001702230.2
GB55408,XM_016910900.2
GB55604,XM_006568900.3
GB55604,XM_026446428.1
GB55604,XM_001120073.5
GB55604,XM_006568903.3
GB55604,XM_006568902.3
GB55604,XM_003251241.4
GB55604,XM_006568901.3
GB55603,XM_003251240.4
GB55602,XM_003251239.4
GB55411,XM_026439286.1
GB55411,XM_006568881.3
GB55411,XM_006568885.3
GB55411,XM_006568889.3
GB55411,XM_006568893.3
GB55411,XM_006568894.3
GB55411,XM_006568887.3
GB55411,XM_006568895.3
GB55411,XM_006568890.3
GB55411,XM_006568884.3
GB55411,XM_392202.7
GB55411,XM_016918097.2
GB55411,XM_006568891.3
GB55411,XM_006568898.3
GB55411,XM_006568886.3
GB55411,XM_026439287.1
GB55411,XM_006568882.3
GB55601,XM_001121218.5
GB55413,XM_394292.7
GB55413,XM_026439288.1
GB55414,XM_006568879.3
GB55414,XM_003251238.4
GB55598,XM_006568679.3
GB55598,XM_006568681.3
GB55598,XM_006568671.3
GB55598,XM_006568670.3
GB55598,XM_006568669.3
GB55598,XM_016917986.2
GB55598,XM_016917985.2
GB55598,XM_026446366.1
GB55598,XM_016917983.2
GB55598,XM_006568668.3
GB55598,XM_016917988.2
GB55598,XM_016917990.2
GB55598,XM_016917987.2
GB55598,XM_016917984.2
GB55598,XM_006568684.3
GB55598,XM_006568685.3
GB55598,XM_006568683.3
GB55598,XM_006568682.3
GB55598,XM_006568672.3
GB55598,NM_001040256.1
GB55598,XM_006568690.3
GB15667,XM_006568878.3
GB55417,XR_411297.3
GB55417,XM_016910927.2
GB55417,XM_003251235.4
GB55419,XM_026446440.1
GB55419,XM_026446439.1
GB55597,XM_006568877.2
GB55420,XM_392209.6
GB55420,XM_026439060.1
GB55420,XM_003251236.4
GB55421,XM_016910789.2
GB55596,XM_016910785.2
GB55596,XM_016910786.2
GB55596,XM_016910787.2
GB55422,XM_006568865.3
GB55422,XM_392210.7
GB55423,XM_006568867.3
GB55425,XM_006568694.3
GB55425,XM_006568695.3
GB55425,XM_026446380.1
GB55425,NM_001246667.1
GB55426,XM_016910882.2
GB55426,XM_026439303.1
GB55426,XM_016910880.2
GB55426,XM_016910879.2
GB55595,XM_392212.7
GB55427,XM_003251233.3
GB55594,XM_016918129.2
GB55429,XM_006568862.3
GB55429,XM_026439296.1
GB55429,XM_006568859.3
GB55429,XM_006568860.3
GB55429,XM_006568858.3
GB55429,XM_392214.7
GB55429,XM_026439297.1
GB55593,NM_001011590.1
GB55591,XM_006568855.3
GB55591,XM_006568852.3
GB55591,XM_006568851.3
GB55591,XM_026439294.1
GB55591,XM_006568847.3
GB55591,XM_006568845.3
GB55591,XM_006568844.3
GB55591,XM_016918128.2
GB55590,XM_394313.7
GB55431,XM_006568843.3
GB55431,XM_394314.7
GB55587,XM_397517.7
GB55587,XM_006568837.3
GB55587,XM_006568838.3
GB55587,XM_006568839.3
GB55587,XM_006568840.3
GB55432,XM_625122.5
GB55585,XM_026438984.1
GB55585,XM_026438983.1
GB55585,XM_026438985.1
GB55585,XM_026438986.1
GB55585,XM_026438991.1
GB55585,XM_026438995.1
GB55585,XM_026438993.1
GB55585,XM_026438988.1
GB55585,XM_026438992.1
GB55585,XM_026438989.1
GB55585,XM_026438994.1
GB55585,XM_026438990.1
GB55585,XM_026438997.1
GB55585,XM_026438996.1
GB55585,XM_026438999.1
GB55583,XM_026439078.1
GB55583,XM_026439077.1
GB55583,XM_026439075.1
GB55583,XM_026439076.1
GB55583,XM_006568834.3
GB55583,XM_026439074.1
GB55582,XM_006568835.3
GB55582,XM_026439098.1
GB55581,XM_396615.6
GB55579,XM_026439094.1
GB55579,XM_026439093.1
GB55578,XM_026439085.1
GB55578,XM_026439091.1
GB55578,XM_026439087.1
GB55578,XM_026439092.1
GB55578,XM_026439090.1
GB55578,XM_026439089.1
GB55578,XM_026439086.1
GB55578,XM_026439088.1
GB55578,XM_026439079.1
GB55578,XM_026439084.1
GB55578,XM_026439081.1
GB55578,XM_026439082.1
GB55578,XM_026439080.1
GB55578,XM_026439083.1
GB55576,XM_026439095.1
GB55576,XM_026439096.1
GB55575,XM_006568831.3
GB55575,XM_006568830.3
GB55575,XM_016910675.2
GB55575,XM_006568828.3
GB55575,XM_006568827.3
GB55575,XM_006568826.3
GB55575,XM_006568832.3
GB55575,XM_026439097.1
GB55575,XM_395231.6
GB55574,XM_006568824.3
GB55574,XM_006568825.3
GB55434,XM_623194.5
GB55573,XM_026439227.1
GB55572,XM_392758.7
GB55435,XM_003251228.4
GB55571,XM_006568822.3
GB55438,XM_026438966.1
GB55439,XM_026439015.1
GB55439,XM_026439014.1
GB55570,XM_006568819.3
GB55570,XM_006568820.3
GB55569,XM_006568816.3
GB55569,XM_006568817.3
GB55569,XM_395638.7
